 0.126	20.043	-0.969	 0.106	 9.881	2
 0.174	20.243	 0.120	-0.050	10.710	2
 0.164	20.260	 0.523	 0.006	 9.373	2
 0.250	21.547	 1.619	 0.005	 8.578	2
 0.160	20.351	-0.522	 0.021	 9.724	2
 0.244	20.798	 1.038	-0.080	 8.910	2
 0.249	20.953	 0.651	-0.055	10.824	2
 0.229	20.807	 0.906	-0.091	 9.397	2
 0.085	18.765	-0.145	-0.043	10.395	2
 0.063	18.040	 1.183	 0.041	 9.740	2
 0.277	21.899	-1.043	-0.012	10.689	2
 0.275	21.521	 0.798	 0.002	 9.604	2
 0.331	21.963	 0.245	-0.056	 8.717	2
 0.362	22.096	 0.320	-0.063	10.273	2
 0.331	22.092	 0.953	 0.091	 8.479	2
 0.160	20.360	-0.229	 0.016	 8.995	2
 0.300	21.702	 0.261	-0.031	 8.701	2
 0.116	19.463	 1.194	-0.016	 8.604	2
 0.218	21.161	-0.080	 0.022	 9.440	2
 0.120	19.649	 0.253	 0.005	 8.749	2
 0.155	19.867	 1.893	-0.049	 8.939	2
 0.178	20.910	 0.041	-0.028	 9.548	2
 0.250	21.338	 1.418	-0.030	 9.042	2
 0.252	21.406	-0.218	-0.009	 8.743	2
 0.130	20.117	 0.679	 0.147	10.414	2
 0.309	21.576	 0.393	-0.142	 9.326	2
 0.279	21.448	-0.186	-0.122	10.232	2
 0.186	20.479	 0.747	-0.062	11.560	2
 0.067	18.640	-0.421	 0.108	 9.944	2
 0.258	21.525	 0.455	 0.036	 9.208	2
 0.299	21.522	 0.359	-0.151	 5.000	2
 0.270	21.679	-1.948	-0.062	 9.611	2
 0.279	21.551	-1.520	-0.017	11.251	2
 0.293	21.784	 0.576	 0.031	 9.603	2
 0.190	20.950	-0.538	 0.068	10.377	2
 0.266	20.926	-0.091	-0.194	 9.785	2
 0.124	19.609	 0.119	-0.004	10.528	2
 0.183	20.273	 0.809	-0.105	 9.398	2
 0.056	17.716	 1.054	-0.029	 9.571	2
 0.313	21.595	 0.721	-0.088	 8.394	2
 0.309	21.797	-0.673	-0.139	10.734	2
 0.201	20.955	-1.767	-0.031	11.170	2
 0.326	21.645	 0.909	-0.073	10.755	2
 0.212	20.831	 0.077	-0.020	 8.975	2
 0.180	20.567	 0.028	-0.021	10.365	2
 0.302	22.055	-0.477	 0.011	10.494	2
 0.109	19.474	-1.914	-0.095	10.310	2
 0.085	18.717	-0.471	-0.087	10.830	2
 0.202	20.782	 0.722	-0.021	 8.835	2
 0.126	19.809	 1.401	 0.071	10.155	2
 0.215	20.885	-0.183	-0.098	 8.474	2
 0.320	21.538	 0.677	-0.170	 8.949	2
 0.218	21.099	 0.501	-0.003	 9.888	2
 0.190	20.633	 1.126	-0.039	10.957	2
 0.092	18.939	 0.665	-0.025	10.581	2
 0.380	21.923	 1.317	-0.103	11.183	2
 0.211	21.204	 0.088	 0.120	10.314	2
 0.258	21.620	 0.244	 0.041	11.196	2
 0.183	21.109	-0.657	 0.160	10.339	2
 0.213	20.820	 0.752	-0.023	10.732	2
 0.117	19.419	-0.021	-0.066	 9.011	2
 0.144	19.970	 0.872	 0.001	 9.998	2
 0.252	21.349	 0.872	 0.016	 8.580	2
 0.255	21.432	-0.361	-0.021	10.864	2
 0.217	21.069	-1.396	-0.142	11.817	2
 1.266	25.736	 0.287	 0.021	10.834	4
 0.936	24.482	 0.056	-0.025	10.906	4
 0.050	17.762	-2.270	-0.049	10.702	3
 0.030	16.240	 0.475	-0.046	10.798	3
 0.075	18.466	-0.709	-0.022	10.308	3
 0.025	16.317	 0.113	 0.126	10.532	3
 0.014	14.476	-0.167	-0.108	10.043	3
 0.021	15.117	 0.736	-0.110	 9.916	3
 0.035	16.755	-0.464	-0.047	10.712	3
 0.042	17.625	-0.011	 0.047	10.543	3
 0.042	17.348	-1.714	-0.045	10.917	3
 0.019	15.784	-2.014	-0.043	10.456	3
 0.079	18.314	-0.955	-0.101	10.876	3
 0.063	18.293	-0.176	-0.032	10.918	3
 0.028	16.068	 0.744	-0.093	10.389	3
 0.049	17.841	-0.830	 0.060	10.730	3
 0.070	18.445	-0.439	 0.016	10.497	3
 0.024	16.696	-2.161	 0.111	10.778	3
 0.053	17.645	-0.706	-0.081	10.060	3
 0.025	16.312	-1.526	 0.057	11.038	3
 0.016	14.780	 0.222	-0.065	10.452	3
 0.049	17.076	 0.749	-0.038	 7.892	3
 0.022	16.021	-1.091	 0.074	10.335	3
 0.035	16.665	-0.028	-0.010	10.430	3
 0.017	15.351	 0.823	 0.165	 9.937	3
 0.031	16.647	 0.659	 0.064	10.309	3
 0.030	16.850	-0.334	-0.031	 6.000	3
 0.011	14.449	 0.791	 0.118	 9.942	3
 0.014	15.128	-1.718	 0.026	11.191	3
 0.028	16.077	-0.109	 0.039	10.789	3
 0.054	17.558	-1.597	-0.118	11.314	3
 0.018	14.836	-1.171	-0.081	10.429	3
 0.017	15.122	-0.177	 0.000	11.003	3
 0.016	14.726	 1.179	-0.084	10.700	3
 0.010	14.148	 0.203	 0.049	 9.917	3
 0.055	17.892	 0.258	-0.020	10.363	3
 0.039	16.774	 2.022	-0.049	 7.256	3
 0.078	18.421	 0.601	-0.055	 6.000	3
 0.032	16.790	-1.610	-0.007	11.039	3
 0.014	14.844	-0.014	 0.050	10.156	3
 0.014	14.382	 0.869	 0.027	10.689	3
 0.027	16.035	 1.779	-0.006	10.820	3
 0.023	15.581	 0.478	-0.097	 9.418	3
 0.037	17.077	-0.639	-0.028	10.173	3
 0.024	16.554	-2.507	 0.087	10.962	3
 0.017	15.364	-2.113	-0.027	10.477	3
 0.040	16.947	 1.204	-0.061	10.656	3
 0.030	16.215	 0.143	-0.124	10.976	3
 0.016	14.712	 0.549	-0.033	10.205	3
 0.014	15.284	-0.865	 0.163	10.921	3
 0.015	15.286	-0.549	 0.129	10.336	3
 0.016	15.048	 0.167	 0.041	10.697	3
 0.037	16.620	 1.743	-0.037	11.136	3
 0.015	15.080	-0.916	 0.002	10.662	3
 0.013	14.883	-0.925	 0.047	10.286	3
 0.015	14.661	 0.738	-0.066	10.193	3
 0.016	14.557	 0.917	-0.038	10.842	3
 0.025	16.341	-0.792	 0.148	10.603	3
 0.028	16.657	 0.542	 0.097	10.806	3
 0.011	14.557	-0.316	 0.054	10.470	3
 0.014	14.686	-1.295	-0.093	11.114	3
 0.036	16.778	-0.962	 0.000	11.317	3
 0.025	16.238	-1.738	-0.049	10.958	3
 0.038	16.644	 0.515	-0.090	10.349	3
 0.022	15.747	 0.977	-0.035	10.587	3
 0.020	15.660	-0.974	-0.055	 9.380	3
 0.030	16.684	-1.233	-0.042	10.946	3
 0.039	16.699	 1.530	-0.062	10.579	3
 0.035	16.971	-2.039	-0.089	11.029	3
 0.029	16.483	-2.090	-0.033	10.657	3
 0.021	15.876	 0.073	 0.102	10.619	3
 0.033	17.001	 0.399	 0.073	 9.350	3
 0.015	15.065	-1.167	 0.042	10.982	3
 0.016	14.683	 0.097	-0.133	 9.950	3
 0.027	17.153	-1.806	 0.127	11.079	3
 0.047	17.453	 1.334	 0.078	10.225	3
 0.033	17.370	-0.987	 0.173	10.446	3
 0.010	14.157	-0.117	 0.022	 9.709	3
 0.080	18.471	 0.214	-0.037	10.902	3
 0.012	14.876	-1.181	-0.091	10.692	3
 0.025	15.866	 0.397	-0.033	10.157	3
 0.014	15.639	-1.163	 0.205	10.358	3
 0.015	14.835	-1.282	-0.130	10.843	3
 0.029	16.285	 1.425	-0.024	10.552	3
 0.035	16.450	 0.941	-0.087	 6.000	3
 0.045	17.323	 0.740	-0.028	10.554	2
 0.034	16.764	-1.071	-0.113	10.600	3
 0.075	18.412	 0.684	-0.014	10.182	2
 0.015	15.489	-0.698	 0.148	10.934	3
 0.020	15.542	-1.388	-0.097	11.180	3
 0.041	17.617	-1.244	 0.069	10.961	3
 0.027	16.161	 0.424	-0.034	10.410	3
 0.027	15.923	-0.449	-0.118	11.025	3
 0.023	16.158	-0.858	 0.024	10.866	3
 0.069	18.394	-1.409	-0.120	10.249	3
 0.065	18.095	 0.646	-0.045	 7.989	3
 0.023	16.455	-1.043	 0.082	 9.847	3
 0.017	14.998	 0.153	-0.105	 8.933	3
 0.031	16.462	-1.343	-0.117	11.314	3
 0.011	14.343	-1.649	-0.083	10.915	3
 0.022	16.207	-1.518	 0.049	10.843	3
 0.031	16.912	 0.266	 0.063	11.381	3
 0.023	16.025	 0.353	 0.097	10.103	3
 0.020	15.744	-1.005	-0.031	10.414	3
 0.022	15.971	 0.936	 0.122	10.645	3
 0.034	16.969	 0.879	 0.074	10.781	3
 0.037	17.410	-2.128	 0.008	10.925	3
 0.023	15.991	 0.941	 0.003	 9.657	3
 0.015	15.058	-1.897	-0.079	10.809	3
 0.037	18.130	-2.863	 0.229	 5.000	2
 0.061	17.836	 0.909	-0.041	 8.985	2
 0.059	18.196	-2.366	-0.044	11.323	2
 0.070	18.412	 0.548	 0.079	10.327	2
 0.030	16.835	 0.467	 0.166	10.999	3
 0.033	16.841	 0.971	 0.021	10.450	3
 0.024	16.150	-1.290	-0.002	10.589	3
 0.016	15.720	-1.321	 0.090	 9.510	3
 0.063	17.798	 1.849	-0.010	11.320	3
 0.022	15.902	-1.224	-0.014	10.814	3
 0.032	16.581	-1.381	-0.048	10.736	3
 0.019	15.893	-2.724	 0.027	11.117	3
 0.027	16.504	-0.138	 0.105	10.520	3
 0.025	15.798	-0.658	-0.061	 9.705	3
 0.024	15.896	 0.619	-0.055	10.027	3
 0.024	16.068	 0.761	 0.052	 6.000	3
 0.022	15.719	 0.431	-0.038	11.212	3
